,Date,Price,Open,High,Low,Change
29,1995-02-10,0.03800547278808149,0.038047407069208235,0.03800547278808149,0.038047407069208235,0.00163423532988749
30,1995-02-13,0.03794346423828496,0.03801414126054893,0.037940585043821376,0.03801414126054893,0.00011383039271484208
31,1995-02-14,0.03793914561044085,0.03799103411594864,0.03790175864160097,0.03799103411594864,-3.793914561045497e-05
32,1995-02-15,0.037940585043821376,0.03796218965909954,0.03791900500530866,0.03800547278808149,-0.00011382175513152681
33,1995-02-16,0.03794490399939288,0.03799247748945709,0.03793914561044085,0.03799247748945709,0.00022766942399643497
34,1995-02-17,0.03793626707132018,0.03798093357134718,0.03792331904888316,0.037993920972644375,0.00022761760242806517
35,1995-02-20,0.03792763407418645,0.038018476979812185,0.03792331904888316,0.038018476979812185,-0.00037927634074197414
36,1995-02-21,0.037942024586431936,0.037931950081553686,0.03788596325061565,0.03796218965909954,0.00018971012293222955
37,1995-02-22,0.037934827965555175,0.03800691725894113,0.03793051130329237,0.03800691725894113,-3.79348279655467e-05
38,1995-02-23,0.03793626707132018,0.037978048687858416,0.03793051130329237,0.037978048687858416,0.00022761760242806517
39,1995-02-24,0.03792763407418645,0.03796074858596211,0.037911817113394246,0.03796074858596211,-0.0015550329970416277
40,1995-02-27,0.03798670465337132,0.03802136800882096,0.037850113550340646,0.03802136800882096,0.0007977207977207801
41,1995-02-28,0.037956426022925684,0.038047407069208235,0.037956426022925684,0.038047407069208235,0.0005313899643211162
42,1995-03-01,0.03793626707132018,0.03797660641045117,0.03792331904888316,0.03797660641045117,-0.00030349013657071655
43,1995-03-02,0.0379477838494232,0.03795498538733063,0.03792763407418645,0.03795930762222897,-0.001252276867030666
44,1995-03-03,0.037995364565523,0.03802136800882096,0.037963630841653696,0.03802136800882096,-0.0026976708841521813
45,1995-03-06,0.03809814081072843,0.038233607340852606,0.03809814081072843,0.038233607340852606,-0.0006857665345932906
46,1995-03-07,0.03812428516965307,0.03817522427944264,0.03811556639731666,0.03819126183929117,-0.008959207014868409
47,1995-03-08,0.03846893633391037,0.03875217981011432,0.03818980332251289,0.03875217981011432,0.0031544527793805344
48,1995-03-09,0.0383479694750163,0.0387551835057939,0.03832445483462997,0.0387551835057939,0.0010737431453005097
49,1995-03-10,0.03830683777054204,0.03840983291722681,0.03828777088597902,0.03840983291722681,-0.0001149205133117448
50,1995-03-13,0.03831124051796798,0.0383479694750163,0.03826725853359866,0.0383479694750163,-0.00019155620258981543
51,1995-03-14,0.038318580679771626,0.0383670963781461,0.03828923689550868,0.0383670963781461,-0.0004981415488368723
52,1995-03-15,0.038337678270203956,0.03838182236892607,0.03830977282304716,0.03838182236892607,-0.0017251955221592175
53,1995-03-16,0.03840393256269442,0.038457101103718805,0.03838918960420746,0.038457101103718805,-0.0008448865163792618
54,1995-03-17,0.03843640696467694,0.03844231730288702,0.03839508542906508,0.03845414343395501,-0.0019602567551986194
55,1995-03-20,0.038511900177154744,0.03860705737008725,0.038508934072704865,0.03860705737008725,0.0010013094046059656
56,1995-03-21,0.038473376423514935,0.038529706403637204,0.038473376423514935,0.03856090695253152,0.0011157279162821165
57,1995-03-22,0.03843049844356481,0.03851486673856108,0.03843049844356481,0.03851486673856108,-0.0008839014642021414
58,1995-03-23,0.038464497269020695,0.03850448577259251,0.03844379517145933,0.03850448577259251,-3.846449726907508e-05
59,1995-03-24,0.03846597684348194,0.038532675709001235,0.03845414343395501,0.038532675709001235,0.0016925029811132308
60,1995-03-27,0.03840098306516647,0.038528221922558274,0.03839361130307917,0.038528221922558274,-0.00023040589839107284
61,1995-03-28,0.03840983291722681,0.038417210910487894,0.03838476892369108,0.038417210910487894,0.0
62,1995-03-29,0.03840983291722681,0.03840983291722681,0.03840983291722681,0.03840983291722681,-0.0022661801421163252
63,1995-03-30,0.0384970742223591,0.03854307188282906,0.03843936190659235,0.03854307188282906,0.000808438558669522
64,1995-03-31,0.03846597684348194,0.03851041706781685,0.038461538461538464,0.03851041706781685,-0.0025387544716698462
65,1995-04-03,0.03856388106899079,0.03856388106899079,0.03856388106899079,0.03856388106899079,0.0
66,1995-04-04,0.03856388106899079,0.03856388106899079,0.03856388106899079,0.03856388106899079,0.0
67,1995-04-05,0.03856388106899079,0.03856388106899079,0.03856388106899079,0.03856388106899079,-0.0017739385291735132
68,1995-04-06,0.038632412594166506,0.03867723844517501,0.03857727027235553,0.03867723844517501,-0.007842379756615947
69,1995-04-07,0.038937777431664204,0.03871916986099818,0.03861749372465727,0.03997281848343127,-0.020637022038781927
70,1995-04-10,0.03975826972010178,0.03998080921157845,0.03961651216226924,0.03998080921157845,0.005645674300254422
71,1995-04-11,0.039535067604965606,0.03999200159968007,0.039510075069142635,0.03999200159968007,0.003834901557681736
72,1995-04-12,0.03938403371273286,0.0398263570831176,0.039345294302801384,0.0398263570831176,-0.0018510495844983321
73,1995-04-13,0.039457070707070704,0.03952100541437774,0.03938713616132971,0.03952100541437774,0.0003156565656563526
74,1995-04-14,0.039444619753865574,0.03951632024025923,0.03943373161402263,0.03951632024025923,-0.0005522246765541361
75,1995-04-17,0.039466414081616545,0.039821599235425297,0.039466414081616545,0.039821599235425297,0.00019733207040806278
76,1995-04-18,0.03945862762893106,0.039488232506712996,0.03942906710827222,0.03949759064697053,-0.0017361796156730724
77,1995-04-19,0.03952725404166173,0.040027218508585836,0.03952256738597739,0.040027218508585836,0.002450689750583157
78,1995-04-20,0.03943062182090611,0.039539757225890634,0.03941197335750601,0.039539757225890634,0.0015772248728360694
79,1995-04-21,0.03936852879807882,0.03942129538376631,0.03930663102865454,0.03942129538376631,-0.0004330538167788278
80,1995-04-24,0.03938558487593541,0.03951944356623458,0.03938558487593541,0.03951944356623458,0.0005120126033872907
81,1995-04-25,0.039365429280006296,0.03943995267205679,0.039329819869425,0.03943995267205679,-3.9365429280069364e-05
82,1995-04-26,0.03936697897803323,0.03967781613300003,0.03935303608673409,0.03967781613300003,0.0003149358318244033
83,1995-04-27,0.03935458480913026,0.03941042011507842,0.039345294302801384,0.03941042011507842,-0.00035419126328228856
84,1995-04-28,0.03936852879807882,0.03939644644053106,0.03933136676499508,0.03939644644053106,-0.00023621117278838089
85,1995-05-01,0.039377830281551486,0.03941352672237112,0.03936697897803323,0.03941352672237112,0.0
86,1995-05-02,0.039377830281551486,0.03952256738597739,0.03935923170779707,0.03952256738597739,3.937783028140629e-05
87,1995-05-03,0.0393762797290912,0.03944306393720664,0.039373178990471686,0.03944306393720664,0.0001968813986454876
88,1995-05-04,0.03936852879807882,0.03941352672237112,0.03935923170779707,0.03941352672237112,-0.00011810558639402391
89,1995-05-05,0.039373178990471686,0.03942906710827222,0.03937007874015748,0.03942906710827222,0.0
90,1995-05-08,0.039373178990471686,0.03939644644053106,0.03935613365342988,0.03939644644053106,0.00023623907394276777
91,1995-05-09,0.039363879703983626,0.039377830281551486,0.039345294302801384,0.0393623302499508,-7.87277594079816e-05
92,1995-05-10,0.03936697897803323,0.03940420836945386,0.03934839065082238,0.03940420836945386,7.873395795598981e-05
93,1995-05-11,0.039363879703983626,0.03939489442168295,0.03935303608673409,0.03939489442168295,0.00157455518815941
94,1995-05-12,0.0393019965414243,0.039281926385669956,0.03914966918529538,0.0393019965414243,0.0019650998270710485
95,1995-05-15,0.03922491566643132,0.03935303608673409,0.03922183871979919,0.03935303608673409,0.0031379932533146526
96,1995-05-16,0.039102213185266285,0.03935768261964735,0.0390335298021,0.03935768261964735,0.00015640885274126326
97,1995-05-17,0.039096098209398696,0.0392049241384718,0.039082346504084105,0.0392049241384718,0.0024630541871919487
98,1995-05-18,0.039000039000039004,0.03917267314321529,0.039000039000039004,0.03917267314321529,0.00015600015600036876
99,1995-05-19,0.03899395593682979,0.03908845717859516,0.03899395593682979,0.03908845717859516,0.004835250536167068
100,1995-05-22,0.03880631766851643,0.0389741990802089,0.03861302031044868,0.0389741990802089,0.0022507664247737313
101,1995-05-23,0.03871916986099818,0.03885607709045694,0.03868621610120314,0.03885607709045694,0.0003097533588880541
102,1995-05-24,0.03870718018192375,0.0388002948822411,0.03869969040247678,0.0388002948822411,-0.002864331333462422
103,1995-05-25,0.038818368852140836,0.03882439725123268,0.03875668552825363,0.03882439725123268,-0.017895268040836854
104,1995-05-26,0.039525691699604744,0.038834951456310676,0.038834951456310676,0.039525691699604744,0.012450592885375311
105,1995-05-29,0.0390396252195979,0.03942440370589395,0.0390396252195979,0.03942440370589395,-0.0016787038844425783
106,1995-05-30,0.03910527139058345,0.039079291883231074,0.03892716727003776,0.03919416790781532,0.0001564210855624637
107,1995-05-31,0.0390991554582421,0.03917881209841718,0.03906402593851322,0.03917881209841718,0.0048873944322802565
108,1995-06-01,0.0389089918680207,0.03916346831675413,0.03888176056611843,0.03916346831675413,0.0
109,1995-06-02,0.0389089918680207,0.0389089918680207,0.0389089918680207,0.0389089918680207,-0.0013229057235127906
110,1995-06-05,0.038960532980091174,0.039057922899660195,0.03892262182780633,0.039057922899660195,0.0008960922585423692
111,1995-06-06,0.038925652004671074,0.03895597974289053,0.038834951456310676,0.03895597974289053,-0.00015570260801878177
112,1995-06-07,0.03893171377404033,0.03902591320636903,0.03891656288916563,0.03902591320636903,3.893171377389315e-05
113,1995-06-08,0.03893019815470861,0.03895294484263011,0.038899910530205785,0.03899851805631386,0.0
114,1995-06-09,0.03893019815470861,0.03896812407450705,0.03892262182780633,0.03901373283395756,0.001323626737260275
115,1995-06-12,0.038878737218615136,0.03896964264837692,0.038878737218615136,0.038984834899224205,0.0006609385327165374
116,1995-06-13,0.03885305773564379,0.039006123961461955,0.038794273965162746,0.039006123961461955,0.0019815059445178473
117,1995-06-14,0.0387762224204118,0.03886060700268138,0.0387762224204118,0.0389120199229542,-0.00046531466904509156
118,1995-06-15,0.038794273965162746,0.0388621172081455,0.03877922984449529,0.03889083343056041,0.00034914846568634417
119,1995-06-16,0.038780733731482206,0.03883796799751437,0.0387551835057939,0.03884551140115759,0.003567827503296428
120,1995-06-19,0.038642862663266095,0.03878223773511732,0.03861749372465727,0.03878223773511732,0.0008887858412549576
121,1995-06-20,0.03860854793251226,0.03867873443180939,0.03860407659048796,0.0387086784857165,-0.0009266051503802331
122,1995-06-21,0.0386443559918074,0.03863987635239567,0.03856983067844332,0.03867723844517501,-0.0016617073076476974
123,1995-06-22,0.0387086784857165,0.03873716831299632,0.038638383370039796,0.03876720294630742,-0.0020902686382285873
124,1995-06-23,0.038789759503491075,0.03873716831299632,0.038669760247486466,0.038842493688094774,0.0018619084561675159
125,1995-06-26,0.03871767074492798,0.03885607709045694,0.03871767074492798,0.038878737218615136,-0.00030974136595940394
126,1995-06-27,0.038729666924864445,0.038729666924864445,0.0385594200663222,0.038729666924864445,0.0008907823392720893
127,1995-06-28,0.03869519792593738,0.03882741215298,0.038690706492300546,0.03884400248601616,-0.0009673799481485501
128,1995-06-29,0.03873266713145867,0.03867275117951891,0.03857727027235553,0.038750678136867396,0.00038732667131458065
129,1995-06-30,0.03871767074492798,0.03877772607414301,0.03870118812647548,0.038831935383659526,0.002361777915440566
130,1995-07-03,0.03862644366333192,0.0387641973872931,0.03862644366333192,0.03879577901924271,-0.0007339024296031393
131,1995-07-04,0.038654812524159254,0.038666769778052744,0.03861749372465727,0.03877171215880894,-3.865481252429692e-05
132,1995-07-05,0.03865630677645058,0.03868023053417398,0.038629427898172836,0.0387401696819432,0.0001159689203293901
133,1995-07-06,0.03865182436611008,0.03867873443180939,0.038650330460325434,0.0387551835057939,0.0018552875695734272
134,1995-07-07,0.038580246913580245,0.03867873443180939,0.03856983067844332,0.03872366790582404,0.010841049382716017
135,1995-07-10,0.038166482195336054,0.03841278377444013,0.03816502557056713,0.03841278377444013,-0.0017556581809854421
136,1995-07-11,0.038233607340852606,0.038264329991581844,0.038173766987326316,0.0383523816829025,0.0004970368954311244
137,1995-07-12,0.03821461326811372,0.038230683946935816,0.038154832309512,0.038259938018900416,0.0010317945582387633
138,1995-07-13,0.03817522427944264,0.038299502106472615,0.03817522427944264,0.038314176245210725,-0.0009925558312654514
139,1995-07-14,0.03821315296725133,0.038230683946935816,0.03819709702062643,0.03829363559776365,0.004853070426841022
140,1995-07-17,0.038028597505324,0.03819126183929117,0.038024259477546674,0.038205853136700545,0.0036507453605110207
141,1995-07-18,0.03789026977872083,0.03802715138608967,0.037887398651208604,0.03802715138608967,-0.0003789026977872867
142,1995-07-19,0.03790463194602381,0.03801703163017031,0.03790463194602381,0.03806188863091386,-0.0002653324236221444
143,1995-07-20,0.037914691943127965,0.03798670465337132,0.037893141341417205,0.03798670465337132,0.001289099526066373
144,1995-07-21,0.03786587905638229,0.03790463194602381,0.03780432481475881,0.03793338896897049,0.0032943314779052546
145,1995-07-24,0.03774154589371981,0.03790894271958755,0.037740121523191304,0.03793051130329237,0.0033967391304348116
146,1995-07-25,0.037613781689611075,0.03769459836405443,0.03759398496240601,0.03775151949865982,0.0033476265703755725
147,1995-07-26,0.03748828491096532,0.03763643206624012,0.037362226788716604,0.0377230374589762,-0.00948453608247446
148,1995-07-27,0.03784724850503369,0.03771876885938443,0.037575620937135984,0.03790319523935867,-0.00041631973355538143
149,1995-07-28,0.03786301162394457,0.037942024586431936,0.037825774482732534,0.03797083839611179,0.0021960546741890408
150,1995-07-31,0.0377800445804526,0.03788452795878163,0.03775437006833541,0.03788452795878163,0.005326986285843827
151,1995-08-01,0.03757985719654265,0.037778617302606725,0.03757985719654265,0.03780718336483932,0.001954152574220158
152,1995-08-02,0.03750656364863851,0.037582681900180395,0.03746721618583739,0.037640682049158734,0.0048383467106742906
153,1995-08-03,0.037325967675711995,0.037515006002400965,0.03725088470851183,0.037515006002400965,0.0008211712888659406
154,1995-08-04,0.0372953418118077,0.03742935209791519,0.03728004771846108,0.03742935209791519,0.00466191772647595
155,1995-08-07,0.037122280792931915,0.037171957475280654,0.037079609922503615,0.037184397426839697,-0.0008538124582374573
156,1995-08-08,0.0371540033438603,0.0371540033438603,0.03712641544458883,0.037264766163592325,0.0009660040869401421
157,1995-08-09,0.037118147062098664,0.03730786449783614,0.037112636852848394,0.03730786449783614,0.0011135444118630655
158,1995-08-10,0.037076860331467135,0.03714848248449051,0.03707273670942389,0.03718301479883989,0.015164435875570037
159,1995-08-11,0.03652300949598247,0.037009622501850484,0.036521675614477195,0.037009622501850484,-0.0028122717311904744
160,1995-08-14,0.036626011793575795,0.036613942589338026,0.03657912063793986,0.03670128821521636,-0.000586016188697358
161,1995-08-15,0.036647487814710306,0.036762002793912216,0.036642116448646074,0.036762002793912216,0.006963022684794984
162,1995-08-16,0.036394075044582745,0.036627353307450004,0.03633985027981684,0.036627353307450004,-0.0006186992757578613
163,1995-08-17,0.03641660597232338,0.03646973012399708,0.03639275056408763,0.036483035388544326,-0.0005462490895847827
164,1995-08-18,0.036436509382401165,0.03655638822884299,0.03643252696006995,0.03655638822884299,0.00036436509382409277
165,1995-08-21,0.0364232380258605,0.03651900814373881,0.036417932189810265,0.03651900814373881,0.0007284647605172445
166,1995-08-22,0.036396724294813464,0.0365296803652968,0.036388777700957026,0.0365296803652968,-0.0001819836214741466
167,1995-08-23,0.03640334910811795,0.03646441073512252,0.036333248555753365,0.03646441073512252,-0.0018201674554059188
168,1995-08-24,0.03646973012399708,0.03636363636363636,0.036353060927730114,0.03652300949598247,0.00036469730124011335
169,1995-08-25,0.03645643456069996,0.03642589152369504,0.03637289491870658,0.03646973012399708,0.0021873860736418838
170,1995-08-28,0.03637686431429611,0.036459092897768705,0.03636099192785979,0.03647106021372041,0.00036376864314302537
171,1995-08-29,0.03636363636363636,0.03636363636363636,0.03629895821989909,0.03636363636363636,-3.636363636350115e-05
172,1995-08-30,0.03636495872577184,0.03637421795431398,0.03636495872577184,0.03637421795431398,-3.636495872594292e-05
173,1995-08-31,0.036366281184086115,0.03637157197934095,0.03636231409766918,0.03644049267546098,0.0
174,1995-09-01,0.036366281184086115,0.03641395382710655,0.03636363636363636,0.03646707023557728,-0.0006545930613134354
175,1995-09-04,0.036390101892285295,0.036411302068161955,0.03637289491870658,0.036451119049354816,0.00036390101892269655
176,1995-09-05,0.03637686431429611,0.03640069889341876,0.03637421795431398,0.03645377661125693,0.00032739177882890047
177,1995-09-06,0.03636495872577184,0.036388777700957026,0.03636363636363636,0.03642854540818185,0.0
178,1995-09-07,0.03636495872577184,0.03637818763869184,0.03636495872577184,0.036441820633358844,-3.636495872594292e-05
179,1995-09-08,0.036366281184086115,0.036375541086173656,0.03636363636363636,0.03642854540818185,-0.0005454942177612887
180,1995-09-11,0.03638612960739366,0.03637289491870658,0.03637024913620658,0.036492354851658575,0.0005457919441109738
181,1995-09-12,0.036366281184086115,0.03642854540818185,0.03636363636363636,0.03642854540818185,3.6366281184196936e-05
182,1995-09-13,0.03636495872577184,0.03638215818962381,0.03636495872577184,0.03638215818962381,-0.00018182479362904846
183,1995-09-14,0.03637157197934095,0.03636363636363636,0.036359669854197724,0.03646308113035551,0.00010911471593799682
184,1995-09-15,0.03636760373858967,0.036492354851658575,0.03636760373858967,0.036492354851658575,7.273520747741458e-05
185,1995-09-18,0.03636495872577184,0.036390101892285295,0.03636495872577184,0.036390101892285295,0.0
186,1995-09-19,0.03636495872577184,0.036390101892285295,0.03636495872577184,0.036390101892285295,-0.0008000290919671915
187,1995-09-20,0.036394075044582745,0.036366281184086115,0.03635570420999055,0.036394075044582745,-0.0009826400262037405
188,1995-09-21,0.03642987249544627,0.036483035388544326,0.036398049064570136,0.03653635367190354,0.0
189,1995-09-22,0.03642987249544627,0.03642987249544627,0.03642987249544627,0.03642987249544627,-0.0025500910746812933
190,1995-09-25,0.03652300949598247,0.03663003663003663,0.03645244778186855,0.03663003663003663,-0.00346968590211838
191,1995-09-26,0.03665017408832692,0.03655638822884299,0.03647106021372041,0.03665017408832692,-0.0017958585303278207
192,1995-09-27,0.03671611102951975,0.036762002793912216,0.036686477364443464,0.036775522212415424,0.0
193,1995-09-28,0.03671611102951975,0.03671611102951975,0.03671611102951975,0.03671611102951975,-0.006388603319136488
194,1995-09-29,0.03695218387406696,0.03682291858452701,0.036780932764454904,0.03700140605343003,-0.006503584361835846
195,1995-10-02,0.03719407870267054,0.037058997924696115,0.037009622501850484,0.037266154878139675,-0.005021200624860556
196,1995-10-03,0.037381780120369336,0.03730090641202581,0.03721761137370204,0.03748266426777615,0.00399985047287954
197,1995-10-04,0.037232854270608386,0.037394360930371705,0.03720376502102012,0.0374573922163539,-0.0022712041105072966
198,1995-10-05,0.037317610180244064,0.0373301478273854,0.03726893261776983,0.03738737054622948,0.00380639623838519
199,1995-10-06,0.03717610320086248,0.03743775972445809,0.03717610320086248,0.03743775972445809,-0.0002602327224061618
200,1995-10-09,0.03718578015766771,0.037309256426519416,0.03716090672612412,0.037309256426519416,0.0
201,1995-10-10,0.03718578015766771,0.03718578015766771,0.03718578015766771,0.03718578015766771,0.00044622936189209206
202,1995-10-11,0.037169194171870354,0.037286998023789104,0.03714434291657381,0.037286998023789104,-0.00011150758251565751
203,1995-10-12,0.03717333928106762,0.03719131210949122,0.03712365890782196,0.03723424060766281,-0.00029738671424839325
204,1995-10-13,0.037184397426839697,0.03723978698841843,0.03716228771043145,0.03726893261776983,0.0010411631279514388
205,1995-10-16,0.03714572267003455,0.03723978698841843,0.03714434291657381,0.037320395596193316,0.0014115374614613874
206,1995-10-17,0.037093363997180905,0.03718301479883989,0.0370823599213854,0.03718301479883989,-0.00022256018398292277
207,1995-10-18,0.03710162134085259,0.0371415837171297,0.03707823507601039,0.037171957475280654,0.0015211664749748
208,1995-10-19,0.03704526931910795,0.037086485684616526,0.03703840882995666,0.03711401425178147,-0.0005186337704675692
209,1995-10-20,0.037064492216456635,0.037064492216456635,0.03704115272067267,0.037064492216456635,-0.0013713862120088294
210,1995-10-23,0.03711539175295995,0.03723424060766281,0.03710575139146568,0.03728977887161129,-0.0005567308762944867
211,1995-10-24,0.037136066547831255,0.03712365890782196,0.037068614004522375,0.037178867531694984,0.0
212,1995-10-25,0.037136066547831255,0.037136066547831255,0.037136066547831255,0.037136066547831255,0.0010398098633392916
213,1995-10-26,0.037097492209526635,0.03712779386648845,0.03707411114818522,0.03715676438895701,7.41949844191847e-05
214,1995-10-27,0.037094739965872835,0.0371305510173771,0.037094739965872835,0.037171957475280654,0.001075747459010179
215,1995-10-30,0.03705487827472487,0.03708786114304788,0.03705487827472487,0.037158145065398336,0.0
216,1995-10-31,0.03705487827472487,0.03705487827472487,0.03705487827472487,0.03705487827472487,0.0034831585578241064
217,1995-11-01,0.03692625826225029,0.03707136237256719,0.03691126531817511,0.03707136237256719,0.0036926258262248712
218,1995-11-02,0.03679040506235974,0.0369099029269553,0.036786344908769864,0.0369099029269553,0.001913101063242717
219,1995-11-03,0.03672015569346014,0.03682698681593872,0.036683785766691124,0.03682698681593872,-0.0010648845151102204
220,1995-11-06,0.03675930010292604,0.03680259090239953,0.03674714290963878,0.036843268734802155,0.0005146302014409354
221,1995-11-07,0.03674039238739069,0.03682291858452701,0.03672015569346014,0.036843268734802155,7.348078477464881e-05
222,1995-11-08,0.036737692872887584,0.036779579977196664,0.03671206725650721,0.036786344908769864,-0.0002939015429830327
223,1995-11-09,0.03674849331177422,0.036775522212415424,0.03674714290963878,0.036843268734802155,-0.0009922093194179027
224,1995-11-10,0.03678499172337686,0.036869077904361613,0.03676876126043314,0.036869077904361613,0.0005885598675738901
225,1995-11-13,0.03676335428844528,0.03676335428844528,0.03676335428844528,0.03676335428844528,0.0019484577772876932
226,1995-11-14,0.03669186174506494,0.03676065139874278,0.0366905155017428,0.03680123652154712,-0.00047699420268598747
227,1995-11-15,0.03670937190264675,0.03674579260674653,0.03666361136571952,0.03676065139874278,0.00022025623141574968
228,1995-11-16,0.03670128821521636,0.036736343264391465,0.03667436828400631,0.03676335428844528,0.0006973244760890562
229,1995-11-17,0.03667571334262452,0.036708024374128186,0.03666630000366663,0.03674849331177422,0.002640651360669155
230,1995-11-20,0.03657912063793986,0.03666092312204421,0.03655772464721796,0.03666092312204421,-0.0008047406540347968
231,1995-11-21,0.03660858105139845,0.036627353307450004,0.03660590087122044,0.03666764447051921,0.000329477229462638
232,1995-11-22,0.036596523330283626,0.036603221083455345,0.03655638822884299,0.036642116448646074,-0.0007685269899357916
233,1995-11-23,0.036624670377966594,0.036599202137393406,0.0365978626848192,0.036693208087183064,-3.662467037801598e-05
234,1995-11-24,0.036626011793575795,0.03662869491960002,0.036592505854800936,0.03667840375586855,0.0002563820825549623
235,1995-11-27,0.03661662394727206,0.03665420423722601,0.03660858105139845,0.03669455452810803,7.323324789432206e-05
236,1995-11-28,0.036613942589338026,0.036626011793575795,0.03656975681111721,0.03666630000366663,0.0
237,1995-11-29,0.036613942589338026,0.036613942589338026,0.0365911668923122,0.03667840375586855,0.0
238,1995-11-30,0.036613942589338026,0.03663003663003663,0.03660456092829166,0.03668244011591651,0.0013181019332164645
239,1995-12-01,0.036565745209887375,0.03661260205762823,0.03654570039834813,0.03665420423722601,-0.0016820242796549145
240,1995-12-04,0.036627353307450004,0.03665420423722601,0.03660188133670071,0.03668109456386179,-0.00040290088638195165
241,1995-12-05,0.036642116448646074,0.03662869491960002,0.036627353307450004,0.03670937190264675,-7.328423289720831e-05
242,1995-12-06,0.03664480193484554,0.03668916935720575,0.03663674665689687,0.03668916935720575,0.00036644801934837545
243,1995-12-07,0.03663137843877065,0.036642116448646074,0.03663137843877065,0.03669455452810803,-0.00014652551375504697
244,1995-12-08,0.03663674665689687,0.036634062351174126,0.03662198784150004,0.03669590106785072,0.00018318373328440885
245,1995-12-11,0.03663003663003663,0.036635404454865184,0.03660858105139845,0.03667705849990831,0.00029304029304055845
246,1995-12-12,0.03661930569796396,0.03665151737281923,0.036617964773517885,0.03669455452810803,0.0002929544455836375
247,1995-12-13,0.03660858105139845,0.03661930569796396,0.036588489261278404,0.03667974911051608,0.0001464343242056909
248,1995-12-14,0.036603221083455345,0.03661930569796396,0.036603221083455345,0.03666898903597228,-0.00010980966325047081
249,1995-12-15,0.036607240912252446,0.0366152832192157,0.036603221083455345,0.0366152832192157,0.0009151810228062995
250,1995-12-18,0.0365737692926633,0.036607240912252446,0.03656307129798903,0.036647487814710306,-0.0004023114622193624
251,1995-12-19,0.036588489261278404,0.03660456092829166,0.03657109420713867,0.03665420423722601,0.0003292964033516643
252,1995-12-20,0.036576444769568395,0.03658045871895234,0.036572431700983794,0.036642116448646074,-0.00018288222384799102
253,1995-12-21,0.03658313517468447,0.036587150592711844,0.036572431700983794,0.036587150592711844,-0.001829156758734296
